RASTERVALU,id,0,1,2,3,4,5
2,20809,0.0,0.0,0.9574203491210938,0.0425796508789062,0.0,0.0
2,20810,0.1063804626464843,0.0,0.0003242492675781,0.8932952880859375,0.0,0.0
2,20811,0.1063995361328125,0.0,0.0,0.8936004638671875,0.0,0.0
2,20812,0.0059547424316406,0.0,0.9903068542480468,0.0037384033203125,0.0,0.0
2,20813,0.0373764038085937,0.0,0.9591903686523438,0.0034332275390625,0.0,0.0
2,20814,0.0,0.0,1.0,0.0,0.0,0.0
2,20815,0.0,0.0,1.0,0.0,0.0,0.0
2,20816,0.0,0.0,1.0,0.0,0.0,0.0
2,20817,0.0203018188476562,0.0,0.9796981811523438,0.0,0.0,0.0
2,20818,0.0,0.0,1.0,0.0,0.0,0.0
2,20819,0.0930557250976562,0.0,0.6612548828125,0.2456893920898437,0.0,0.0
2,20824,0.0,0.0,1.0,0.0,0.0,0.0
2,20825,3.814697265625e-06,0.0,0.9999961853027344,0.0,0.0,0.0
2,20826,0.0,0.0,1.0,0.0,0.0,0.0
2,20827,0.0,0.0,0.8413925170898438,0.1586074829101562,0.0,0.0
2,20828,0.0,0.0,0.9124526977539062,0.0875473022460937,0.0,0.0
2,20833,0.4347991943359375,0.0,0.5652008056640625,0.0,0.0,0.0
2,20834,0.0551223754882812,0.0,0.940471649169922,0.0044059753417968,0.0,0.0
2,20959,0.8389663696289062,0.0,1.1444091796875e-05,0.1610221862792968,0.0,0.0
2,20960,0.7230339050292969,0.0,0.2710113525390625,0.0013236999511718,0.0046310424804687,0.0
2,20961,0.0520095825195312,0.0,0.0966835021972656,0.8513069152832031,0.0,0.0
2,20962,0.0403404235839843,0.0,0.9118881225585938,0.0477714538574218,0.0,0.0
2,20963,0.0,0.0,1.0,0.0,0.0,0.0
2,20964,0.0,0.0,1.0,0.0,0.0,0.0
2,20965,0.0610580444335937,0.0,0.0341072082519531,0.9048347473144532,0.0,0.0
2,20966,0.2249374389648437,0.0,0.0,0.7750625610351562,0.0,0.0
2,20967,0.0985870361328125,0.0,0.9014129638671876,0.0,0.0,0.0
2,20968,0.4839134216308594,0.0,0.1603279113769531,0.3557586669921875,0.0,0.0
2,20969,0.153167724609375,0.0,0.5459632873535156,0.3008689880371094,0.0,0.0
2,20970,0.07904052734375,0.0,0.92095947265625,0.0,0.0,0.0
2,20971,0.0923576354980468,0.0,0.9076423645019532,0.0,0.0,0.0
2,20972,0.0,0.0,0.9880599975585938,0.0119400024414062,0.0,0.0
2,20973,0.0,0.0,1.0,0.0,0.0,0.0
2,20974,0.0,0.0,0.926666259765625,0.073333740234375,0.0,0.0
2,20975,0.0855979919433593,0.0,0.9144020080566406,0.0,0.0,0.0
2,20979,0.0,0.0,1.0,0.0,0.0,0.0
2,20980,0.0,0.0,1.0,0.0,0.0,0.0
2,20981,0.0,0.0,1.0,0.0,0.0,0.0
2,20982,0.0,0.0,1.0,0.0,0.0,0.0
2,20983,0.0,0.0,1.0,0.0,0.0,0.0
2,20984,0.6718330383300781,0.0,0.3281669616699219,0.0,0.0,0.0
